Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       8/8           void std::vector<docxtotxt::slideInsertInfo, std::allocator<docxtotxt::slideInsertInfo> >::_M_realloc_insert<docxtotxt::slideInsertInfo&>(__gnu_cxx::__normal_iterator<docxtotxt::slideInsertInfo*, std::vector<docxtotxt::slideInsertInfo, std::allocator<docxtotxt::slideInsertInfo> > >, docxtotxt::slideInsertInfo&) [85]
                0.00    0.00       7/30          docxtotxt::slideInsertInfo::slideInsertInfo(docxtotxt::slideInsertInfo const&) [55]
                0.00    0.00       4/104         std::vector<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >, std::allocator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > > >::operator=(std::vector<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >, std::allocator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > > > const&) [29]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::MainDocParser::parseFile() [93]
[132]    0.0    0.00    0.00       2         docxtotxt::PptParser::parseFile() [132]
                0.00    0.00      15/30          docxtotxt::slideInsertInfo::slideInsertInfo(docxtotxt::slideInsertInfo const&) [55]
                0.00    0.00      15/30          docxtotxt::PptParser::insertSlideMetadata(docxtotxt::slideInsertInfo) [56]
                0.00    0.00      15/15          docxtotxt::PptParser::insertSlide(std::vector<docxtotxt::insertObject, std::allocator<docxtotxt::insertObject> >) [72]
                0.00    0.00      12/336         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [17]
                0.00    0.00       2/2           docxtotxt::PptParser::prepareSlides() [131]
                0.00    0.00       2/452         docxtotxt::BufferWriter::newLine() [15]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::MainDocParser::parseFile() [93]
[133]    0.0    0.00    0.00       2         docxtotxt::PptParser::PptParser(docxtotxt::pptInfo_t&, docxtotxt::options_t&, docxtotxt::BufferWriter&) [133]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::XlsParser::parseFile() [135]
[134]    0.0    0.00    0.00       2         docxtotxt::XlsParser::insertSheetRaw(std::vector<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >, std::allocator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > > >&) [134]
                0.00    0.00     260/27072       docxtotxt::BufferWriter::insertData(std::__cxx11::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> > const&, bool, bool) [5]
                0.00    0.00      68/452         docxtotxt::BufferWriter::newLine() [15]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::MainDocParser::parseFile() [93]
[135]    0.0    0.00    0.00       2         docxtotxt::XlsParser::parseFile() [135]
                0.00    0.00       6/6           docxtotxt::XlsParser::insertSheetMetadata(docxtotxt::sheet const&) [102]
                0.00    0.00       4/4           docxtotxt::XlsParser::insertSheet(std::vector<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >, std::allocator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > > >&, std::vector<docxtotxt::columnSettings, std::allocator<docxtotxt::columnSettings> > const&) [108]
                0.00    0.00       2/2           docxtotxt::XlsParser::insertSheetRaw(std::vector<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >, std::allocator<std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > > >&) [134]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::MainDocParser::parseFile() [93]
[136]    0.0    0.00    0.00       2         docxtotxt::XlsParser::XlsParser(docxtotxt::xlsInfo_t&, docxtotxt::options_t&, docxtotxt::BufferWriter&) [136]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::MainDocParser::parseFile() [93]
[137]    0.0    0.00    0.00       2         docxtotxt::xlsInfo_t::~xlsInfo_t() [137]
                0.00    0.00       4/336         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [17]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::MainDocParser::parseFile() [93]
[138]    0.0    0.00    0.00       2         docxtotxt::DocumentLoader::getPptxData() const [138]
                0.00    0.00      15/30          docxtotxt::slideInfo::slideInfo(docxtotxt::slideInfo const&) [57]
                0.00    0.00       5/28864       docxtotxt::DocumentLoader::parsePresentationSettings(tinyxml2::XMLDocument*) [4]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::MainDocParser::parseFile() [93]
[139]    0.0    0.00    0.00       2         docxtotxt::DocumentLoader::getXlsxData() const [139]
                0.00    0.00     608/28864       docxtotxt::DocumentLoader::parsePresentationSettings(tinyxml2::XMLDocument*) [4]
                0.00    0.00       6/12          docxtotxt::sheet::sheet(docxtotxt::sheet const&) [77]
                0.00    0.00       2/45          std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_copy<std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Alloc_node>(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*, std::_Rb_tree_node_base*, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Alloc_node&) [45]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >::_M_range_insert<__gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >(__gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, __gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, __gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, std::forward_iterator_tag) [105]
[140]    0.0    0.00    0.00       2         docxtotxt::textBody* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, docxtotxt::textBody*>(__gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, __gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, docxtotxt::textBody*) [140]
                0.00    0.00       2/28864       docxtotxt::DocumentLoader::parsePresentationSettings(tinyxml2::XMLDocument*) [4]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::DocumentLoader::loadXlsxData() [125]
[141]    0.0    0.00    0.00       2         void std::vector<docxtotxt::draw, std::allocator<docxtotxt::draw> >::_M_realloc_insert<docxtotxt::draw&>(__gnu_cxx::__normal_iterator<docxtotxt::draw*, std::vector<docxtotxt::draw, std::allocator<docxtotxt::draw> > >, docxtotxt::draw&) [141]
                0.00    0.00       6/28864       docxtotxt::DocumentLoader::parsePresentationSettings(tinyxml2::XMLDocument*) [4]
                0.00    0.00       4/336         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [17]
                0.00    0.00       2/47          docxtotxt::relations_t::relations_t(docxtotxt::relations_t const&) [43]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::DocumentLoader::parseDocNotes(tinyxml2::XMLDocument*) [100]
[142]    0.0    0.00    0.00       2         void std::vector<docxtotxt::note, std::allocator<docxtotxt::note> >::_M_realloc_insert<docxtotxt::note&>(__gnu_cxx::__normal_iterator<docxtotxt::note*, std::vector<docxtotxt::note, std::allocator<docxtotxt::note> > >, docxtotxt::note&) [142]
                0.00    0.00       2/28864       docxtotxt::DocumentLoader::parsePresentationSettings(tinyxml2::XMLDocument*) [4]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::DocParser::writeNote(docxtotxt::note const&) [130]
[143]    0.0    0.00    0.00       2         void std::__make_heap<__gnu_cxx::__normal_iterator<docxtotxt::insertObject*, std::vector<docxtotxt::insertObject, std::allocator<docxtotxt::insertObject> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<docxtotxt::insertObject*, std::vector<docxtotxt::insertObject, std::allocator<docxtotxt::insertObject> > >, __gnu_cxx::__normal_iterator<docxtotxt::insertObject*, std::vector<docxtotxt::insertObject, std::allocator<docxtotxt::insertObject> > >, __gnu_cxx::__ops::_Iter_less_iter&) [143]
-----------------------------------------------
                0.00    0.00       2/2           docxtotxt::XlsParser::insertSheetMetadata(docxtotxt::sheet const&) [102]
[144]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<docxtotxt::draw*, std::vector<docxtotxt::draw, std::allocator<docxtotxt::draw> > > std::__find_if<__gnu_cxx::__normal_iterator<docxtotxt::draw*, std::vector<docxtotxt::draw, std::allocator<docxtotxt::draw> > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const> >(__gnu_cxx::__normal_iterator<docxtotxt::draw*, std::vector<docxtotxt::draw, std::allocator<docxtotxt::draw> > >, __gnu_cxx::__normal_iterator<docxtotxt::draw*, std::vector<docxtotxt::draw, std::allocator<docxtotxt::draw> > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const>, std::random_access_iterator_tag) [144]
-----------------------------------------------
                0.00    0.00       1/1           docxtotxt::DocumentLoader::parseParagraph(tinyxml2::XMLElement*, docxtotxt::paragraph&) [14]
[145]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [145]
                0.00    0.00       1/28864       docxtotxt::DocumentLoader::parsePresentationSettings(tinyxml2::XMLDocument*) [4]
-----------------------------------------------
                0.00    0.00       1/1           docxtotxt::DocumentLoader::parsePresentationSlide(tinyxml2::XMLDocument*) [71]
[146]    0.0    0.00    0.00       1         docxtotxt::DocumentLoader::parseSlideTable(tinyxml2::XMLElement*, docxtotxt::presentationTable&) [146]
                0.00    0.00      48/255         std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >::~vector() [21]
                0.00    0.00      24/96          docxtotxt::DocumentLoader::extractTextBody(tinyxml2::XMLElement*) [30]
                0.00    0.00      24/24          void std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >::_M_realloc_insert<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >(__gnu_cxx::__normal_iterator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >*, std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > > >, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >&&) [63]
                0.00    0.00       4/8           std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >::vector(std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > > const&) [87]
                0.00    0.00       4/4           void std::vector<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >, std::allocator<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > > > >::_M_realloc_insert<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >&>(__gnu_cxx::__normal_iterator<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >*, std::vector<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >, std::allocator<std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > > > > >, std::vector<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >, std::allocator<std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >&) [109]
                0.00    0.00       3/3           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long&&) [121]
                0.00    0.00       1/8862        void std::__cxx11::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> >::_M_construct<wchar_t const*>(wchar_t const*, wchar_t const*, std::forward_iterator_tag) [7]
                0.00    0.00       1/28864       docxtotxt::DocumentLoader::parsePresentationSettings(tinyxml2::XMLDocument*) [4]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<docxtotxt::presentationTable, std::allocator<docxtotxt::presentationTable> >::_M_realloc_insert<docxtotxt::presentationTable&>(__gnu_cxx::__normal_iterator<docxtotxt::presentationTable*, std::vector<docxtotxt::presentationTable, std::allocator<docxtotxt::presentationTable> > >, docxtotxt::presentationTable&) [148]
[147]    0.0    0.00    0.00       1         docxtotxt::presentationTable::presentationTable(docxtotxt::presentationTable const&) [147]
-----------------------------------------------
                0.00    0.00       1/1           docxtotxt::DocumentLoader::parsePresentationSlide(tinyxml2::XMLDocument*) [71]
[148]    0.0    0.00    0.00       1         void std::vector<docxtotxt::presentationTable, std::allocator<docxtotxt::presentationTable> >::_M_realloc_insert<docxtotxt::presentationTable&>(__gnu_cxx::__normal_iterator<docxtotxt::presentationTable*, std::vector<docxtotxt::presentationTable, std::allocator<docxtotxt::presentationTable> > >, docxtotxt::presentationTable&) [148]
                0.00    0.00       1/1           docxtotxt::presentationTable::presentationTable(docxtotxt::presentationTable const&) [147]
-----------------------------------------------
                0.00    0.00       1/1           docxtotxt::DocumentLoader::parseRelationShip(tinyxml2::XMLDocument*, docxtotxt::relations_t&) [60]
[149]    0.0    0.00    0.00       1         std::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, bool> std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_emplace_unique<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [149]
                0.00    0.00       2/28864       docxtotxt::DocumentLoader::parsePresentationSettings(tinyxml2::XMLDocument*) [4]
                0.00    0.00       1/200         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [24]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [88] coverageTest(docxtotxt::options_t) [77] docxtotxt::sheet::sheet(docxtotxt::sheet const&) [105] void std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >::_M_range_insert<__gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > > >(__gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, __gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, __gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, std::forward_iterator_tag)
  [89] prepareOptions(char const*, char const*, char const*) [70] docxtotxt::sheet::~sheet() [33] void std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >::_M_realloc_insert<docxtotxt::textBody&>(__gnu_cxx::__normal_iterator<docxtotxt::textBody*, std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > >, docxtotxt::textBody&)
 [145] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [53] docxtotxt::picture::~picture() [37] std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >::vector(std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > const&)
  [43] docxtotxt::relations_t::relations_t(docxtotxt::relations_t const&) [48] docxtotxt::DocParser::writeImage(docxtotxt::paragraph const&) [21] std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >::~vector()
   [5] docxtotxt::BufferWriter::insertData(std::__cxx11::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> > const&, bool, bool) [19] docxtotxt::DocParser::writeParagraph(docxtotxt::paragraph) [52] std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> >::operator=(std::vector<docxtotxt::textBody, std::allocator<docxtotxt::textBody> > const&)
  [32] docxtotxt::BufferWriter::getMetadata() [68] docxtotxt::DocParser::parseFile() [66] void std::vector<docxtotxt::paragraph, std::allocator<docxtotxt::paragraph> >::emplace_back<docxtotxt::paragraph&>(docxtotxt::paragraph&)
  [90] docxtotxt::BufferWriter::writeResult() [130] docxtotxt::DocParser::writeNote(docxtotxt::note const&) [61] void std::vector<docxtotxt::paragraph, std::allocator<docxtotxt::paragraph> >::_M_realloc_insert<docxtotxt::paragraph&>(__gnu_cxx::__normal_iterator<docxtotxt::paragraph*, std::vector<docxtotxt::paragraph, std::allocator<docxtotxt::paragraph> > >, docxtotxt::paragraph&)
   [8] docxtotxt::BufferWriter::convertString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [118] docxtotxt::DocParser::DocParser(docxtotxt::docInfo_t&, docxtotxt::options_t&, docxtotxt::BufferWriter&) [28] void std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >::_M_realloc_insert<docxtotxt::sheetCell const&>(__gnu_cxx::__normal_iterator<docxtotxt::sheetCell*, std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > >, docxtotxt::sheetCell const&)
  [91] docxtotxt::BufferWriter::insertMetadata() [72] docxtotxt::PptParser::insertSlide(std::vector<docxtotxt::insertObject, std::allocator<docxtotxt::insertObject> >) [11] void std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >::_M_realloc_insert<docxtotxt::sheetCell&>(__gnu_cxx::__normal_iterator<docxtotxt::sheetCell*, std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > >, docxtotxt::sheetCell&)
  [15] docxtotxt::BufferWriter::newLine() [131] docxtotxt::PptParser::prepareSlides() [22] std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >::vector(std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> > const&)
  [92] docxtotxt::BufferWriter::BufferWriter(docxtotxt::options_t) [38] docxtotxt::PptParser::insertLineBuffer(docxtotxt::insertObject&, unsigned long*) [23] std::vector<docxtotxt::sheetCell, std::allocator<docxtotxt::sheetCell> >::~vector()
